Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2018-12-22 05:30:00,f93d02c45a41f9d2627589f90b58280765cfddb3,2018-12-22 05:30:00,563.0,2.4,15.0,17.0,9.53,0.0,3.5,13.03,False,1,41.95427453994393,-87.76208191591425,41.945891870559926,-87.80609228316303,2018,12,Saturday,5
2018-12-22 05:30:00,5819834b37ea2d60a574d75dac3c70a65a5f339e,2018-12-22 05:30:00,306.0,2.1,7.0,7.0,8.15,0.0,2.5,10.65,False,1,41.92897503808191,-87.6351530018408,41.914552105417286,-87.63148991518739,2018,12,Saturday,5
2018-12-22 05:30:00,df54568500855777b41fc951e430348fb88863c4,2018-12-22 05:45:00,1660.0,18.1,28.0,76.0,25.15,0.0,8.0,33.15,False,1,41.88028192272824,-87.65696377613799,41.978298216146385,-87.90452180657222,2018,12,Saturday,5
2018-12-22 05:45:00,ddc341d5d69b2fba1ee6fd5f750b5dd78cf80b50,2018-12-22 06:00:00,1351.0,15.4,7.0,76.0,20.3,0.0,8.5,28.8,False,1,41.92928622234031,-87.66180095155393,41.978982063106436,-87.90414706391454,2018,12,Saturday,5
2018-12-22 05:45:00,8e18a3af8c352f642209537e26ac60705d149fad,2018-12-22 06:15:00,1390.0,15.1,6.0,76.0,20.16,0.0,8.0,28.16,False,1,41.935643831749445,-87.65511151749925,41.98045419752757,-87.9034034170762,2018,12,Saturday,5
2018-12-22 06:00:00,b3cd7bf096f6971597da422d6230b500722adc4f,2018-12-22 06:00:00,544.0,3.5,,49.0,7.89,0.0,3.0,10.89,False,1,,,41.707668406889574,-87.62375529877536,2018,12,Saturday,6
2018-12-22 06:00:00,ef3613f87ec6d152ef9437910174e5278729c476,2018-12-22 06:15:00,833.0,10.8,68.0,28.0,13.13,0.0,2.5,15.63,True,1,41.777531161505415,-87.64201997505546,41.87495996076896,-87.66227187970969,2018,12,Saturday,6
2018-12-22 06:00:00,07eaf8dc2786685bd9f3bf2c1842ec37ca26d090,2018-12-22 06:15:00,1031.0,8.1,24.0,15.0,5.18,0.0,3.87,9.05,True,2,41.899443622606064,-87.6755740489156,41.95419875833819,-87.76398923283709,2018,12,Saturday,6
2018-12-22 06:00:00,4a64d291f3272b69ab520148b4b8c220a4bf8c84,2018-12-22 06:15:00,856.0,7.1,16.0,32.0,5.54,0.0,3.0,8.54,True,2,41.949661271236444,-87.7033141578352,41.87991024170602,-87.63340230089769,2018,12,Saturday,6
2018-12-22 06:00:00,1b49f8ae9de35912b333cd00b1b0fb63a486f399,2018-12-22 06:15:00,916.0,7.3,34.0,8.0,10.19,0.0,0.0,10.19,True,2,41.841968555515116,-87.63400184845462,41.89963133497304,-87.63394348182888,2018,12,Saturday,6
2018-12-22 06:00:00,4bea25538917af379a3afd925a2a2efb1caad583,2018-12-22 06:15:00,461.0,2.9,23.0,25.0,7.69,0.0,3.0,10.690000000000001,False,1,41.897959169835076,-87.72052423045324,41.89055945658004,-87.75561420910275,2018,12,Saturday,6
2018-12-22 06:30:00,eed8efc0d3bc149a1ececd1194d4f8d9286344c3,2018-12-22 06:30:00,216.0,0.9,30.0,,4.3,0.0,3.0,7.3,True,1,41.82997769015104,-87.72191986247707,,,2018,12,Saturday,6
2018-12-22 06:30:00,f5116ffdc7d099438ca3ef26c2ab92bcd030e8df,2018-12-22 06:45:00,1342.0,15.0,50.0,32.0,20.39,0.0,3.0,23.39,False,1,41.70680677104467,-87.59899282203767,41.878586275283816,-87.6252037829601,2018,12,Saturday,6
2018-12-22 06:30:00,3606c51bb845f0bfa3852a6d9613fbec19bb8d91,2018-12-22 06:45:00,826.0,3.6,1.0,,5.42,0.0,2.5,7.92,True,2,42.00161530242165,-87.6724606435256,,,2018,12,Saturday,6
2018-12-22 06:30:00,61e777b94584469a59ff5e442ab2cbb4925084b1,2018-12-22 07:00:00,972.0,7.2,6.0,28.0,12.63,0.0,3.0,15.63,False,1,41.949374770314854,-87.64267433373276,41.87879861460508,-87.64342432435518,2018,12,Saturday,6
2018-12-22 06:45:00,64cacc99c08f21027818265d1f9b49b4e400fb16,2018-12-22 06:45:00,408.0,2.5,43.0,44.0,10.11,0.0,0.0,10.11,True,2,41.76207147453378,-87.5726543209242,41.73983984126751,-87.61641741610102,2018,12,Saturday,6
2018-12-22 06:45:00,b053cbbec5f9af0d9b14c215fd92d6df5c6febe0,2018-12-22 07:00:00,815.0,4.6,18.0,,6.25,0.0,2.5,8.75,True,6,41.93598295131063,-87.79811021291009,,,2018,12,Saturday,6
2018-12-22 06:45:00,8d6db9f508af387043f5860282066063e7363d1c,2018-12-22 07:15:00,1553.0,17.5,24.0,76.0,22.05,0.0,8.0,30.05,True,1,41.89761378364291,-87.65399478860834,41.97908485043515,-87.90306873268135,2018,12,Saturday,6
2018-12-22 07:00:00,9e4122fb68838dd18f1ec44ac51a5d90a9cd8bdd,2018-12-22 07:00:00,739.0,3.8,2.0,,5.22,0.0,2.5,7.72,True,3,42.00168496974489,-87.68539591066062,,,2018,12,Saturday,7
2018-12-22 07:00:00,d7270a1c921ba1b507a1d24d9ed45317cfe93b3f,2018-12-22 07:00:00,742.0,5.5,60.0,8.0,10.57,0.0,3.5,14.07,False,1,41.83582897492005,-87.64891155396191,41.898487982180875,-87.63285727473011,2018,12,Saturday,7
2018-12-22 07:00:00,1dc7f9e79feda8d7670fc0b5bdb20fac1d278574,2018-12-22 07:30:00,1285.0,7.8,39.0,28.0,5.22,0.0,3.0,8.219999999999999,True,5,41.80864178315195,-87.59509366016049,41.87487864851588,-87.66345628011979,2018,12,Saturday,7
2018-12-22 07:15:00,eed3c1a46466b610d06300b84018490b676dc1ed,2018-12-22 07:30:00,1386.0,14.0,22.0,,21.2,1.0,3.5,25.7,False,1,41.929766483859275,-87.71068248020285,,,2018,12,Saturday,7
2018-12-22 07:15:00,89063a16670ca6ba3ce0ab7265513777440d94f3,2018-12-22 07:30:00,1074.0,10.6,56.0,28.0,15.49,0.0,7.5,22.990000000000002,False,1,41.7872056782861,-87.7507343815214,41.878859094858896,-87.64175956751235,2018,12,Saturday,7
2018-12-22 07:15:00,906c4563d3823f039b9e3ad34f5bbd6ef0a7e3ea,2018-12-22 07:45:00,1343.0,17.7,8.0,76.0,22.68,0.0,7.5,30.18,False,1,41.89228667460169,-87.63814564832026,41.97771564691823,-87.90394126891461,2018,12,Saturday,7
2018-12-22 07:15:00,647ac76cd0bf981830dc39c0acbae425fa3a30d4,2018-12-22 07:45:00,1637.0,11.7,63.0,32.0,15.61,0.0,2.5,18.11,True,3,41.79458533558599,-87.69630015415962,41.87801574658813,-87.62513566347225,2018,12,Saturday,7
2018-12-22 07:30:00,65798ce4487df6f67d35cd2eeef5e20921cfb751,2018-12-22 07:30:00,430.0,3.4,25.0,29.0,5.08,0.0,3.0,8.08,True,1,41.887743168434504,-87.75486331018507,41.86042469551495,-87.71707243028641,2018,12,Saturday,7
2018-12-22 07:30:00,8bffef9b074efaa054cb9ad2470eaa827176a31f,2018-12-22 07:45:00,1039.0,5.8,6.0,32.0,4.39,0.0,2.5,6.89,True,3,41.93577986433932,-87.63941120671032,41.87982353061352,-87.63269736940076,2018,12,Saturday,7
2018-12-22 07:30:00,b3805022423377efd978e47b348b9456aeef9d6d,2018-12-22 08:00:00,1837.0,14.2,3.0,76.0,22.65,0.0,8.0,30.65,False,1,41.972980782383154,-87.67129922620653,41.97868968814036,-87.90313623436415,2018,12,Saturday,7
2018-12-22 07:45:00,5a687f74653b252bf8ca8161b98ee21e406aca6b,2018-12-22 07:45:00,617.0,5.4,8.0,21.0,10.04,0.0,3.5,13.54,False,1,41.896333932490876,-87.61820471784675,41.93407356202864,-87.69444303853916,2018,12,Saturday,7
2018-12-22 07:45:00,e4ebf3a98b7d7672bdc4b384eaf7e2abd440f7ac,2018-12-22 08:00:00,912.0,5.4,3.0,24.0,8.21,0.0,2.5,10.71,True,3,41.9615782100041,-87.6455039939443,41.89855664264696,-87.65372528312105,2018,12,Saturday,7
2018-12-22 07:45:00,18f35db9ebde29b51eaf8be18abe63f210e69193,2018-12-22 08:00:00,1279.0,15.8,76.0,,21.2,3.0,8.45,32.65,True,1,41.98018231177987,-87.90458377808915,,,2018,12,Saturday,7
2018-12-22 07:45:00,c36a4e6ebdf15e323e20f54515051fc5a742cdde,2018-12-22 08:15:00,1714.0,9.7,,16.0,18.29,0.0,2.5,20.79,False,1,,,41.952754874495284,-87.72225684527774,2018,12,Saturday,7
2018-12-22 07:45:00,c6a087b2478a478da964ca5311da2fd6208f6b7d,2018-12-22 08:45:00,3560.0,42.6,8.0,,30.34,0.0,3.78,34.12,True,2,41.90218555284196,-87.63252784182455,,,2018,12,Saturday,7
2018-12-22 08:00:00,a66bf55df7cd0fb92fbfc89a325f87aeaeef51df,2018-12-22 08:15:00,609.0,3.2,67.0,69.0,3.34,0.0,3.0,6.34,True,4,41.77543874688126,-87.66564689188196,41.76317728372575,-87.61795865246278,2018,12,Saturday,8
2018-12-22 08:00:00,d42c24127b83136ee44405e6030057a1808780dd,2018-12-22 08:15:00,762.0,5.8,1.0,6.0,10.28,2.5,2.5,15.28,False,1,42.0092967252666,-87.67004932861624,41.944814196228265,-87.65533714421962,2018,12,Saturday,8
2018-12-22 08:00:00,06ad88fe21876c509c28b03666e456a108d44c1b,2018-12-22 08:15:00,730.0,7.3,77.0,8.0,10.94,2.0,3.0,15.94,False,1,41.993875895100885,-87.65861184657442,41.894834806375584,-87.6261914350752,2018,12,Saturday,8
2018-12-22 08:15:00,9f830b2d1467ed06dc7a144d1a50be138dceaf8d,2018-12-22 08:30:00,1016.0,7.4,3.0,8.0,13.06,2.0,2.5,17.560000000000002,False,1,41.972841249752285,-87.6631748453705,41.891090825067906,-87.62637501221269,2018,12,Saturday,8
2018-12-22 08:15:00,bc2e818d5466d23fa87afa708fc96754a30535bc,2018-12-22 08:30:00,1120.0,10.9,42.0,8.0,10.56,0.0,0.0,10.56,True,1,41.78028659042299,-87.59626966654528,41.899874631388734,-87.63230885955296,2018,12,Saturday,8
2018-12-22 08:30:00,1f8d587f5d3d49eb271d8ae4a53b4882c957db87,2018-12-22 08:45:00,1074.0,6.4,65.0,,5.04,0.0,3.0,8.04,True,3,41.769513131367496,-87.72751819331235,,,2018,12,Saturday,8
2018-12-22 08:30:00,0a5ce1beb03b9bb772def131df3903a84aca1ca9,2018-12-22 09:00:00,2003.0,22.5,,56.0,30.75,5.5,8.55,44.8,False,1,,,41.784471503678525,-87.74953516310077,2018,12,Saturday,8
2018-12-22 08:45:00,b37c321e504b3b64158eeeae147b35415ca9a183,2018-12-22 08:45:00,101.0,0.3,22.0,22.0,3.54,0.0,3.5,7.04,True,1,41.92240628684243,-87.69944447698666,41.92190231841627,-87.69872630649833,2018,12,Saturday,8
2018-12-22 08:45:00,9d3282da5fa5b06f726f1cc366e1345e1a5aaf6b,2018-12-22 09:00:00,574.0,5.4,6.0,8.0,11.71,0.0,3.5,15.21,False,1,41.94629769005826,-87.64738595762401,41.89072176654118,-87.63079330713897,2018,12,Saturday,8
2018-12-22 08:45:00,32815274a7db49281041919898c9acf7950f0da2,2018-12-22 09:00:00,811.0,3.2,7.0,8.0,10.5,0.0,3.0,13.5,False,1,41.92166464307419,-87.64952808244058,41.892284037884835,-87.63503554489746,2018,12,Saturday,8
2018-12-22 08:45:00,2409796aa8f7ee01cf3ebbf5cf317a5e6d98bff0,2018-12-22 09:00:00,1024.0,8.1,30.0,64.0,5.53,0.0,3.0,8.530000000000001,True,2,41.83962554136364,-87.714489179001,41.778391628029084,-87.76897960469475,2018,12,Saturday,8
2018-12-22 08:45:00,707bb4ef2755d211eccf566ba91b5a94c3960d91,2018-12-22 09:15:00,1645.0,21.8,33.0,76.0,27.94,10.0,8.0,45.94,False,1,41.85836658577981,-87.6179595845477,41.97853930711464,-87.9030189301832,2018,12,Saturday,8
2018-12-22 08:45:00,991927355b6d7089bb53dbdffc8301e00a66db4d,2018-12-22 09:30:00,2273.0,14.4,77.0,76.0,25.54,6.0,7.5,39.04,False,1,41.98746827342103,-87.67269513275863,41.97841659773299,-87.90289162819494,2018,12,Saturday,8
2018-12-22 09:00:00,a7e3669a0651b6dfb299c735d165a4964c4f205a,2018-12-22 09:00:00,267.0,1.3,23.0,23.0,5.46,0.0,3.0,8.46,True,1,41.89951509819226,-87.71849581213941,41.90157508469815,-87.72051150995283,2018,12,Saturday,9
2018-12-22 09:00:00,cf9527ab6063bd37c21157686189f5425c1c385b,2018-12-22 09:15:00,716.0,3.5,22.0,24.0,7.64,0.0,2.5,10.14,False,1,41.921772039075684,-87.67830812241372,41.89864965256469,-87.67110575921186,2018,12,Saturday,9
2018-12-22 09:00:00,6c33f0bf5acbf9c1ec7bf7aaba5a9eaab95aa363,2018-12-22 09:15:00,502.0,2.1,16.0,21.0,8.02,0.0,0.0,8.02,True,1,41.95347481290781,-87.7251262160143,41.93889832768766,-87.71043479304004,2018,12,Saturday,9
2018-12-22 09:00:00,14d916d30a8393c7442014321a93995fef923496,2018-12-22 09:30:00,1799.0,14.0,24.0,56.0,23.11,5.5,8.0,36.61,False,1,41.912134706969184,-87.67585772349707,41.786119774597346,-87.75176602826399,2018,12,Saturday,9
2018-12-22 09:15:00,4a4c5bb172aaf7d84e6be8f750abc78d7d2c6140,2018-12-22 09:15:00,885.0,4.0,21.0,6.0,10.95,0.0,2.5,13.45,False,1,41.93696254786999,-87.7109222537722,41.942854016968624,-87.6560507327228,2018,12,Saturday,9
2018-12-22 09:15:00,4dfbef2e0a4ebade76bc705b28dcb1c2dcf7f829,2018-12-22 09:30:00,369.0,1.0,8.0,8.0,6.46,2.5,3.0,11.96,False,1,41.891339603825784,-87.61916743275049,41.898070695064554,-87.62481900504616,2018,12,Saturday,9
2018-12-22 09:15:00,8c08a478ba3a561caf25587dc6aa0f11ef1ff0d2,2018-12-22 09:30:00,1019.0,8.1,71.0,35.0,13.62,0.0,2.5,16.119999999999997,False,1,41.74383943371268,-87.6563194590242,41.83339665328838,-87.61915368142579,2018,12,Saturday,9
2018-12-22 09:15:00,edb4a3df081d811339550a742461f4921822e8f8,2018-12-22 09:30:00,1136.0,4.4,22.0,22.0,7.58,0.0,3.0,10.58,True,2,41.930528191114604,-87.72570339446887,41.91958853343368,-87.67210119327588,2018,12,Saturday,9
2018-12-22 09:15:00,66bd3e2a2f532b3e3d73cc2de96d42d2c903ff5c,2018-12-22 09:30:00,809.0,6.1,8.0,21.0,15.09,3.5,2.5,21.09,False,1,41.89964393102128,-87.6319473853527,41.93925276954539,-87.71013118513581,2018,12,Saturday,9
2018-12-22 09:15:00,2d6ae3fd20736cc60604776fc93c06083ba08315,2018-12-22 09:30:00,490.0,1.5,8.0,8.0,5.39,0.0,3.0,8.39,False,1,41.89420165613938,-87.63761916913411,41.89889273266558,-87.62672194081544,2018,12,Saturday,9
2018-12-22 09:15:00,a5297ab310af216994a89d9ea9ed5311964041a3,2018-12-22 09:45:00,2130.0,30.2,7.0,,37.76,7.0,3.2,47.96,False,1,41.92862679050165,-87.63545823644817,,,2018,12,Saturday,9
2018-12-22 09:30:00,00c9a31b338c910c1d4c8c1a62ff629853498609,2018-12-22 09:30:00,199.0,0.6,7.0,7.0,4.76,0.0,2.5,7.26,False,1,41.928831528868,-87.6441712255333,41.926946269677124,-87.63561233204403,2018,12,Saturday,9
2018-12-22 09:30:00,c4b22e63177657c5f822060a8495b05da64d2a5c,2018-12-22 09:45:00,503.0,1.0,32.0,8.0,6.82,2.5,2.5,11.82,False,1,41.884265607093575,-87.62203021924203,41.89151588366535,-87.62928790350293,2018,12,Saturday,9
2018-12-22 09:30:00,fe7d0ccb3a26a4bfd96e65a8fae014da8603e2aa,2018-12-22 09:45:00,527.0,1.9,8.0,32.0,6.51,6.0,3.5,16.009999999999998,False,1,41.89870174479426,-87.62682138095182,41.874979118726074,-87.62214959761359,2018,12,Saturday,9
2018-12-22 09:30:00,2c36950d8cab3eec95e3bf4b1213a9f021ef2827,2018-12-22 09:45:00,718.0,3.0,24.0,6.0,9.52,2.0,3.0,14.52,False,1,41.89906661359373,-87.66472279731701,41.935684751042224,-87.65965724106472,2018,12,Saturday,9
2018-12-22 09:30:00,fa31e02390b496a8a2f7546f4a1e66b9b36b1e34,2018-12-22 09:45:00,1008.0,4.3,27.0,8.0,11.54,3.0,2.5,17.04,False,1,41.87839451685389,-87.70550107477223,41.898679517764194,-87.63252600369684,2018,12,Saturday,9
2018-12-22 09:30:00,661c864a05b0d20a725537a788bc1a969848e6bc,2018-12-22 10:00:00,993.0,4.1,31.0,56.0,8.01,0.0,3.0,11.01,True,1,41.850131098629745,-87.66635920504686,41.79274163023078,-87.76868828487054,2018,12,Saturday,9
2018-12-22 09:30:00,34bd5aceef22c2b1061758631b4834e0b780d9be,2018-12-22 10:00:00,1313.0,5.1,30.0,28.0,8.82,1.5,2.5,12.82,True,3,41.83903908808524,-87.71467263855708,41.87464829484939,-87.66242209670763,2018,12,Saturday,9
2018-12-22 09:30:00,0f62bb81b863a453d5e87ebf352faad7d30cec17,2018-12-22 10:00:00,1641.0,18.3,32.0,76.0,48.54,0.0,7.8,56.339999999999996,False,1,41.88389329210992,-87.62355670419248,41.978341462187,-87.9022600617638,2018,12,Saturday,9
2018-12-22 09:45:00,9c096b9ba504360052d026c65774c307b180aa03,2018-12-22 09:45:00,513.0,1.9,6.0,6.0,5.54,1.5,2.5,9.54,False,1,41.93424403098444,-87.64509475636896,41.94985951752839,-87.66657032672977,2018,12,Saturday,9
2018-12-22 09:45:00,dbe67e4249de63c38e278e46cbce9cfcab5193f4,2018-12-22 10:00:00,319.0,1.3,22.0,24.0,5.62,0.0,3.0,8.620000000000001,False,1,41.92043558255404,-87.67052095334077,41.906376321370736,-87.67442686556481,2018,12,Saturday,9
2018-12-22 09:45:00,27c0da709cf0d7e02665264f2532305cc7397681,2018-12-22 10:00:00,427.0,2.8,21.0,16.0,7.62,0.0,2.5,10.120000000000001,False,1,41.94240244650434,-87.71773804639469,41.965437453021984,-87.74249645042387,2018,12,Saturday,9
2018-12-22 09:45:00,74f8be28bcbbe1b8ae001ad6dec5a6ddebea6408,2018-12-22 10:00:00,1097.0,4.6,24.0,6.0,14.02,3.5,2.5,20.02,False,1,41.89970793301836,-87.67558286104659,41.94462496070915,-87.65463176114552,2018,12,Saturday,9
2018-12-22 09:45:00,8a970b32378d7892b368d275968b35249857980a,2018-12-22 10:30:00,1965.0,18.1,76.0,32.0,53.32,0.0,8.3,61.620000000000005,False,1,41.97965114366919,-87.901674425608,41.881065175108574,-87.63195575834831,2018,12,Saturday,9
2018-12-22 10:00:00,0fcf5fc5a634b68671ec5f64708a9034e43361e5,2018-12-22 10:00:00,360.0,1.1,7.0,6.0,5.1,0.0,1.17,6.27,False,1,41.92666124586697,-87.66058659739488,41.94313737091467,-87.65175192888769,2018,12,Saturday,10
2018-12-22 10:00:00,8739ea26a6390c45dd1911199bf0d41db0cd6f69,2018-12-22 10:15:00,1324.0,10.8,68.0,32.0,18.63,0.0,2.5,21.13,False,1,41.76084475652357,-87.64741278176727,41.87881707161933,-87.63294836317694,2018,12,Saturday,10
2018-12-22 10:00:00,b31189a0a4d81efd751904c18ae76407976a0df5,2018-12-22 10:15:00,369.0,1.1,6.0,6.0,5.35,1.0,3.0,9.35,False,1,41.94895984448442,-87.64211980597948,41.93451382032713,-87.6407516338263,2018,12,Saturday,10
2018-12-22 10:00:00,f65e2f0a498edf27029bf728ddd1bc3275ef6d27,2018-12-22 10:15:00,594.0,2.6,32.0,33.0,7.72,0.0,3.0,10.719999999999999,False,1,41.88424467303823,-87.61995402729686,41.85905597082162,-87.6160814419286,2018,12,Saturday,10
2018-12-22 10:00:00,8ba8f521fab2a2fc232b637547034a06f572c75e,2018-12-22 10:30:00,1911.0,24.8,,76.0,30.1,0.0,10.35,40.45,False,1,,,41.98080675587237,-87.90141784331472,2018,12,Saturday,10
2018-12-22 10:00:00,6b60bd9aa5e9ee938a1bb559cdf9e0b814741ffe,2018-12-22 10:30:00,1772.0,13.6,4.0,76.0,39.45,5.5,8.3,53.25,False,1,41.967533839361764,-87.69537158753494,41.978726083350764,-87.90352067793452,2018,12,Saturday,10
2018-12-22 10:00:00,2228d1c19a6aa67296d6fc7b71568345716b5934,2018-12-22 11:00:00,3206.0,23.0,1.0,56.0,33.35,0.0,8.5,41.85,False,1,42.015736606590096,-87.68175487982813,41.78549407251842,-87.75179344872765,2018,12,Saturday,10
2018-12-22 10:15:00,c7aaf518b0ef11cb269c6e064f061f20da119292,2018-12-22 10:15:00,274.0,0.6,8.0,8.0,3.0,0.0,3.0,6.0,False,1,41.901746351788056,-87.63195037984751,41.897943600268846,-87.62550268048206,2018,12,Saturday,10
2018-12-22 10:15:00,bbe4b23f90d5c252ee9558cc232f943c7cb98944,2018-12-22 10:30:00,1201.0,2.8,7.0,28.0,5.45,2.0,3.5,10.95,True,2,41.913903194168235,-87.64030646867579,41.884463257977444,-87.64384218081288,2018,12,Saturday,10
2018-12-22 10:15:00,1f8c3b213ad2d5d178f8a4644ce3d2c36ac16df0,2018-12-22 10:30:00,900.0,4.2,67.0,70.0,10.6,0.0,3.0,13.6,False,1,41.77556380918893,-87.66651769726906,41.74715282207038,-87.70875460501445,2018,12,Saturday,10
2018-12-22 10:15:00,68f6f36e0507eb2594e66cdae15a16b9af8d279c,2018-12-22 10:45:00,1891.0,7.5,3.0,24.0,5.97,0.0,2.5,8.469999999999999,True,3,41.97129052731762,-87.65829025582757,41.900352327403944,-87.65423348123849,2018,12,Saturday,10
2018-12-22 10:15:00,89e2061a1faf4deefd01300f501d2bba3ed894b1,2018-12-22 10:45:00,1305.0,5.0,18.0,21.0,14.05,0.0,3.0,17.05,False,1,41.92864450314081,-87.79941191036832,41.939357636097,-87.71184999744663,2018,12,Saturday,10
2018-12-22 10:15:00,e9a3051c5cba21cc7e4926ab86e215043bbdeebe,2018-12-22 10:45:00,1301.0,9.1,36.0,32.0,8.56,0.0,2.5,11.06,True,3,41.82208105794705,-87.5996072161927,41.87827268418585,-87.62344627563503,2018,12,Saturday,10
2018-12-22 10:15:00,b0ed9023b54516fbf171e8a60bc11b38de26e04b,2018-12-22 10:45:00,1262.0,4.1,6.0,8.0,11.27,2.0,3.0,16.27,False,1,41.942116893033415,-87.65632120009941,41.891985216996986,-87.63068337637652,2018,12,Saturday,10
2018-12-22 10:15:00,1dee4841023f856583a5b845b0e004de4749e381,2018-12-22 11:00:00,1971.0,16.1,7.0,73.0,23.32,0.0,0.0,23.32,True,1,41.921569678167884,-87.66485493608288,41.72562445602178,-87.65831444644382,2018,12,Saturday,10
2018-12-22 10:30:00,6a369de26a053eff59eb0072f8b2c439323de5fa,2018-12-22 10:30:00,546.0,2.1,22.0,24.0,5.49,0.0,3.0,8.49,False,1,41.92120177600223,-87.6992389524731,41.90191526824447,-87.67555375419897,2018,12,Saturday,10
2018-12-22 10:30:00,fe41864fb54b766fc433725887553efa19c9eb64,2018-12-22 10:30:00,615.0,2.9,11.0,,7.6,0.0,0.0,7.6,True,1,41.97955680793832,-87.7702296307614,,,2018,12,Saturday,10
2018-12-22 10:30:00,792e256894a07bf243dce542bba912b692acf9e7,2018-12-22 10:45:00,966.0,4.3,8.0,24.0,10.24,0.0,2.5,12.74,False,1,41.90340110744626,-87.62615308978376,41.89723579119467,-87.68024435063234,2018,12,Saturday,10
2018-12-22 10:30:00,e68966e161578bc5d6b54255775b7697073aea65,2018-12-22 10:45:00,397.0,2.1,45.0,48.0,6.26,0.0,2.5,8.76,False,1,41.744936051525634,-87.58500628051182,41.729750520262925,-87.57203254234612,2018,12,Saturday,10
2018-12-22 10:30:00,dd2c495891ec2c4f6f08e99a4db0ee5f27001628,2018-12-22 11:00:00,2251.0,12.2,20.0,,14.01,0.0,2.5,16.509999999999998,True,2,41.92418667625755,-87.73610206394594,,,2018,12,Saturday,10
2018-12-22 10:45:00,7acd0094103c7773f4bbcc89b2ac403f81003bd3,2018-12-22 10:45:00,460.0,2.0,43.0,42.0,5.72,0.0,3.0,8.719999999999999,False,1,41.76240095684836,-87.57321350734306,41.780497887746826,-87.59526997844225,2018,12,Saturday,10
2018-12-22 10:45:00,caa3a07ffbe4c75e5281a96f598a4d7f9eeac259,2018-12-22 10:45:00,834.0,2.8,8.0,32.0,7.64,3.5,3.0,14.14,False,1,41.90678159699372,-87.63566303753687,41.876891487993575,-87.62151665368447,2018,12,Saturday,10
2018-12-22 10:45:00,7a78fa55bb4736ddfa3e9dd94d596c79027a7358,2018-12-22 11:00:00,878.0,2.7,1.0,77.0,7.7,0.0,2.5,10.2,False,1,42.00854202174083,-87.66277627090666,41.97964050628962,-87.67230121115868,2018,12,Saturday,10
2018-12-22 10:45:00,84ed668ce509b2afdcb53b6802dde292e621772c,2018-12-22 11:00:00,1170.0,6.2,3.0,8.0,2.9,0.0,2.5,5.4,True,3,41.96160294879715,-87.64366908074116,41.8930262417054,-87.62669579834584,2018,12,Saturday,10
2018-12-22 10:45:00,9d52ad14be7332b6b5ed93d56851ff3f3733134b,2018-12-22 11:00:00,591.0,1.7,28.0,8.0,5.56,0.0,3.0,8.559999999999999,False,1,41.88511315727065,-87.64295070766552,41.893778445185156,-87.62643739048565,2018,12,Saturday,10
2018-12-22 10:45:00,e82784d27d45a6a3339351af0cd4924fbc88b900,2018-12-22 11:00:00,557.0,1.9,32.0,33.0,5.06,0.0,2.5,7.56,False,1,41.87798182749571,-87.63285059629341,41.85986292196468,-87.61829953315534,2018,12,Saturday,10
2018-12-22 10:45:00,1c0a5462e112ca4e66d2f5980b41bce2e3546c9e,2018-12-22 11:00:00,682.0,2.1,8.0,7.0,5.95,0.0,3.5,9.45,False,1,41.900242322381594,-87.62573159730658,41.91596004893068,-87.65300146259308,2018,12,Saturday,10
2018-12-22 10:45:00,8fd94272b643648ba08cfffcfd6688a57487cbb8,2018-12-22 11:00:00,1243.0,18.9,,76.0,40.14,0.0,0.0,40.14,True,1,,,41.97782200657516,-87.90302785075008,2018,12,Saturday,10
2018-12-22 10:45:00,68696fb84cbb20afff29a8f6deed78670726630e,2018-12-22 11:15:00,1427.0,10.1,24.0,,19.3,0.0,3.0,22.3,False,1,41.90128224352977,-87.67625911852991,,,2018,12,Saturday,10
2018-12-22 10:45:00,7767b9312901c9381e9def699cc389274acfc652,2018-12-22 11:30:00,2505.0,16.4,70.0,8.0,18.97,0.0,3.5,22.47,True,2,41.744197676043406,-87.70839725732117,41.89994288199384,-87.63475735516722,2018,12,Saturday,10
2018-12-22 10:45:00,7a73081d08e700aa61146c77f6067b84eb78ed28,2018-12-22 11:30:00,3326.0,15.2,24.0,56.0,22.65,0.0,7.5,30.15,True,3,41.9087338370667,-87.68510147510905,41.78534055004775,-87.75241128572621,2018,12,Saturday,10
2018-12-22 11:00:00,d5b8b345b262358ca8028ba700d9d0cdb643d8de,2018-12-22 11:00:00,480.0,1.9,8.0,7.0,6.26,0.0,0.67,6.93,False,1,41.90073749748234,-87.62666387920001,41.91422185444853,-87.63248367257741,2018,12,Saturday,11
2018-12-22 11:00:00,5550bd4436c02050f11f07dc7ae8b94bdb8e76fb,2018-12-22 11:00:00,277.0,1.0,,25.0,5.85,3.0,2.5,11.35,False,1,,,41.89031995028011,-87.7569207816382,2018,12,Saturday,11
